"","name","recordnum","date","hour","value","hour_numeric","am_pm","hour_corrected"
"1518","morris","174413","2024-10-13","AM5",0,5,"AM","5"
"1519","morris","174413","2024-10-13","AM6",0,6,"AM","6"
"1520","morris","174413","2024-10-13","AM7",1,7,"AM","7"
"1521","morris","174413","2024-10-13","AM8",1,8,"AM","8"
"1522","morris","174413","2024-10-13","AM9",1,9,"AM","9"
"1523","morris","174413","2024-10-13","AM10",0,10,"AM","10"
"1524","morris","174413","2024-10-13","AM11",2,11,"AM","11"
"1525","morris","174413","2024-10-13","PM12",0,12,"PM","24"
"1526","morris","174413","2024-10-13","PM1",2,1,"PM","13"
"1527","morris","174413","2024-10-13","PM2",0,2,"PM","14"
"1528","morris","174413","2024-10-13","PM3",2,3,"PM","15"
"1529","morris","174413","2024-10-13","PM4",0,4,"PM","16"
"1530","morris","174413","2024-10-13","PM5",0,5,"PM","17"
"1531","morris","174413","2024-10-13","PM6",2,6,"PM","18"
"1532","morris","174413","2024-10-13","PM7",1,7,"PM","19"
"1533","morris","174413","2024-10-13","PM8",0,8,"PM","20"
"1534","morris","174413","2024-10-13","PM9",1,9,"PM","21"
"1535","morris","174413","2024-10-13","PM10",1,10,"PM","22"
"1536","morris","174413","2024-10-13","PM11",0,11,"PM","23"
"1537","morris","174413","2024-10-15","AM12",0,12,"AM","0"
"1538","morris","174413","2024-10-15","AM1",0,1,"AM","1"
"1539","morris","174413","2024-10-15","AM2",2,2,"AM","2"
"1540","morris","174413","2024-10-15","AM3",0,3,"AM","3"
"1541","morris","174413","2024-10-15","AM4",0,4,"AM","4"
"1542","morris","174413","2024-10-15","AM5",0,5,"AM","5"
"1543","morris","174413","2024-10-15","AM6",2,6,"AM","6"
"1544","morris","174413","2024-10-15","AM7",3,7,"AM","7"
"1545","morris","174413","2024-10-15","AM8",1,8,"AM","8"
"1546","morris","174413","2024-10-15","AM9",2,9,"AM","9"
"1547","morris","174413","2024-10-15","AM10",1,10,"AM","10"
"1548","morris","174413","2024-10-15","AM11",3,11,"AM","11"
"1549","morris","174413","2024-10-15","PM12",0,12,"PM","24"
"1550","morris","174413","2024-10-15","PM1",1,1,"PM","13"
"1551","morris","174413","2024-10-15","PM2",1,2,"PM","14"
"1552","morris","174413","2024-10-15","PM3",4,3,"PM","15"
"1553","morris","174413","2024-10-15","PM4",1,4,"PM","16"
"1554","morris","174413","2024-10-15","PM5",2,5,"PM","17"
"1555","morris","174413","2024-10-15","PM6",2,6,"PM","18"
"1556","morris","174413","2024-10-15","PM7",0,7,"PM","19"
"1557","morris","174413","2024-10-15","PM8",0,8,"PM","20"
"1558","morris","174413","2024-10-15","PM9",0,9,"PM","21"
"1559","morris","174413","2024-10-15","PM10",3,10,"PM","22"
"1560","morris","174413","2024-10-15","PM11",1,11,"PM","23"
"1561","morris","174413","2024-10-16","AM12",1,12,"AM","0"
"1562","morris","174413","2024-10-16","AM1",0,1,"AM","1"
"1563","morris","174413","2024-10-16","AM2",2,2,"AM","2"
"1564","morris","174413","2024-10-16","AM3",0,3,"AM","3"
"1565","morris","174413","2024-10-16","AM4",0,4,"AM","4"
"1566","morris","174413","2024-10-16","AM5",1,5,"AM","5"
"1567","morris","174413","2024-10-16","AM6",1,6,"AM","6"
"1568","morris","174413","2024-10-16","AM7",3,7,"AM","7"
"1569","morris","174413","2024-10-16","AM8",2,8,"AM","8"
"1570","morris","174413","2024-10-16","AM9",3,9,"AM","9"
"1571","morris","174413","2024-10-16","AM10",5,10,"AM","10"
"1572","morris","174413","2024-10-16","AM11",2,11,"AM","11"
"1573","morris","174413","2024-10-16","PM12",2,12,"PM","24"
"1574","morris","174413","2024-10-16","PM1",1,1,"PM","13"
"1575","morris","174413","2024-10-16","PM2",1,2,"PM","14"
"1576","morris","174413","2024-10-16","PM3",3,3,"PM","15"
"1577","morris","174413","2024-10-16","PM4",3,4,"PM","16"
"1578","morris","174413","2024-10-16","PM5",1,5,"PM","17"
"1579","morris","174413","2024-10-16","PM6",0,6,"PM","18"
"1580","morris","174413","2024-10-16","PM7",1,7,"PM","19"
"1581","morris","174413","2024-10-16","PM8",1,8,"PM","20"
"1582","morris","174413","2024-10-16","PM9",0,9,"PM","21"
"1583","morris","174413","2024-10-16","PM10",0,10,"PM","22"
"1584","morris","174413","2024-10-16","PM11",1,11,"PM","23"
"1585","morris","174413","2024-10-17","AM12",0,12,"AM","0"
"1586","morris","174413","2024-10-17","AM1",0,1,"AM","1"
"1587","morris","174413","2024-10-17","AM2",0,2,"AM","2"
"1588","morris","174413","2024-10-17","AM3",2,3,"AM","3"
"1589","morris","174413","2024-10-17","AM4",0,4,"AM","4"
"1590","morris","174413","2024-10-17","AM5",1,5,"AM","5"
"1591","morris","174413","2024-10-17","AM6",1,6,"AM","6"
"1592","morris","174413","2024-10-17","AM7",1,7,"AM","7"
"1593","morris","174413","2024-10-17","AM8",2,8,"AM","8"
"1594","morris","174413","2024-10-17","AM9",3,9,"AM","9"
"1595","morris","174413","2024-10-17","AM10",1,10,"AM","10"
"1596","morris","174413","2024-10-17","AM11",5,11,"AM","11"
"1597","morris","174413","2024-10-17","PM12",3,12,"PM","24"
"1598","morris","174413","2024-10-17","PM1",3,1,"PM","13"
"1599","morris","174413","2024-10-17","PM2",2,2,"PM","14"
"1600","morris","174413","2024-10-17","PM3",3,3,"PM","15"
"1601","morris","174413","2024-10-17","PM4",3,4,"PM","16"
"1602","morris","174413","2024-10-17","PM5",1,5,"PM","17"
"1603","morris","174413","2024-10-17","PM6",3,6,"PM","18"
"1604","morris","174413","2024-10-17","PM7",0,7,"PM","19"
"1605","morris","174413","2024-10-17","PM8",1,8,"PM","20"
"1606","morris","174413","2024-10-17","PM9",2,9,"PM","21"
"1607","morris","174413","2024-10-17","PM10",0,10,"PM","22"
"1608","morris","174413","2024-10-17","PM11",0,11,"PM","23"
"1609","morris","174413","2024-10-18","AM12",2,12,"AM","0"
"1610","morris","174413","2024-10-18","AM1",0,1,"AM","1"
"1611","morris","174413","2024-10-18","AM2",2,2,"AM","2"
"1612","morris","174413","2024-10-18","AM3",0,3,"AM","3"
"1613","morris","174413","2024-10-18","AM4",0,4,"AM","4"
"1614","morris","174413","2024-10-18","AM5",0,5,"AM","5"
"1615","morris","174413","2024-10-18","AM6",2,6,"AM","6"
"1616","morris","174413","2024-10-18","AM7",1,7,"AM","7"
"1617","morris","174413","2024-10-18","AM8",2,8,"AM","8"
"1618","morris","174413","2024-10-18","AM9",2,9,"AM","9"
"1619","morris","174413","2024-10-18","AM10",0,10,"AM","10"
"1620","morris","174413","2024-10-18","AM11",0,11,"AM","11"
"1621","morris","174413","2024-10-18","PM12",15,12,"PM","24"
"1622","morris","174413","2024-10-18","PM1",2,1,"PM","13"
"1623","morris","174413","2024-10-18","PM2",4,2,"PM","14"
"1624","morris","174413","2024-10-18","PM3",3,3,"PM","15"
"1625","morris","174413","2024-10-18","PM4",2,4,"PM","16"
"1626","morris","174413","2024-10-18","PM5",1,5,"PM","17"
"1627","morris","174413","2024-10-18","PM6",1,6,"PM","18"
"1628","morris","174413","2024-10-18","PM7",1,7,"PM","19"
"1629","morris","174413","2024-10-18","PM8",0,8,"PM","20"
"1630","morris","174413","2024-10-18","PM9",4,9,"PM","21"
"1631","morris","174413","2024-10-18","PM10",0,10,"PM","22"
"1632","morris","174413","2024-10-18","PM11",1,11,"PM","23"
"1633","morris","174413","2024-10-19","AM12",1,12,"AM","0"
"1634","morris","174413","2024-10-19","AM1",2,1,"AM","1"
"1635","morris","174413","2024-10-19","AM2",0,2,"AM","2"
"1636","morris","174413","2024-10-19","AM3",0,3,"AM","3"
"1637","morris","174413","2024-10-19","AM4",2,4,"AM","4"
"1638","morris","174413","2024-10-19","AM5",1,5,"AM","5"
"1639","morris","174413","2024-10-19","AM6",2,6,"AM","6"
"1640","morris","174413","2024-10-19","AM7",1,7,"AM","7"
"1641","morris","174413","2024-10-19","AM8",3,8,"AM","8"
"1642","morris","174413","2024-10-19","AM9",5,9,"AM","9"
"1643","morris","174413","2024-10-19","AM10",4,10,"AM","10"
"1644","morris","174413","2024-10-19","AM11",1,11,"AM","11"
"1645","morris","174413","2024-10-19","PM12",0,12,"PM","24"
"1646","morris","174413","2024-10-19","PM1",2,1,"PM","13"
"1647","morris","174413","2024-10-19","PM2",0,2,"PM","14"
"1648","morris","174413","2024-10-19","PM3",1,3,"PM","15"
"1649","morris","174413","2024-10-19","PM4",2,4,"PM","16"
"1650","morris","174413","2024-10-19","PM5",2,5,"PM","17"
"1651","morris","174413","2024-10-19","PM6",0,6,"PM","18"
"1652","morris","174413","2024-10-19","PM7",0,7,"PM","19"
"1653","morris","174413","2024-10-19","PM8",0,8,"PM","20"
"1654","morris","174413","2024-10-19","PM9",0,9,"PM","21"
"1655","morris","174413","2024-10-19","PM10",0,10,"PM","22"
"1656","morris","174413","2024-10-19","PM11",5,11,"PM","23"
"1657","morris","174413","2024-10-20","AM12",1,12,"AM","0"
"1658","morris","174413","2024-10-20","AM1",0,1,"AM","1"
"1659","morris","174413","2024-10-20","AM2",0,2,"AM","2"
"1660","morris","174413","2024-10-20","AM3",0,3,"AM","3"
"1661","morris","174413","2024-10-20","AM4",0,4,"AM","4"
"1662","morris","174413","2024-10-20","AM5",0,5,"AM","5"
"1663","morris","174413","2024-10-20","AM6",0,6,"AM","6"
"1664","morris","174413","2024-10-20","AM7",1,7,"AM","7"
"1665","morris","174413","2024-10-20","AM8",2,8,"AM","8"
"1666","morris","174413","2024-10-20","AM9",2,9,"AM","9"
"1667","morris","174413","2024-10-20","AM10",1,10,"AM","10"
"1668","morris","174413","2024-10-20","AM11",1,11,"AM","11"
"1669","morris","174413","2024-10-20","PM12",1,12,"PM","24"
"1670","morris","174413","2024-10-20","PM1",1,1,"PM","13"
"1671","morris","174413","2024-10-20","PM2",1,2,"PM","14"
"1672","morris","174413","2024-10-20","PM3",3,3,"PM","15"
"1673","morris","174413","2024-10-20","PM4",0,4,"PM","16"
"1674","morris","174413","2024-10-20","PM5",0,5,"PM","17"
"1675","morris","174413","2024-10-20","PM6",2,6,"PM","18"
"1676","morris","174413","2024-10-20","PM7",4,7,"PM","19"
"1677","morris","174413","2024-10-20","PM8",1,8,"PM","20"
"1678","morris","174413","2024-10-20","PM9",1,9,"PM","21"
"1679","morris","174413","2024-10-20","PM10",1,10,"PM","22"
"1680","morris","174413","2024-10-20","PM11",0,11,"PM","23"
"1681","wheatsheaf","174414","2024-10-09","AM12",1,12,"AM","0"
"1682","wheatsheaf","174414","2024-10-09","AM1",1,1,"AM","1"
"1683","wheatsheaf","174414","2024-10-09","AM2",1,2,"AM","2"
"1684","wheatsheaf","174414","2024-10-09","AM3",3,3,"AM","3"
"1685","wheatsheaf","174414","2024-10-09","AM4",2,4,"AM","4"
"1686","wheatsheaf","174414","2024-10-09","AM5",5,5,"AM","5"
"1687","wheatsheaf","174414","2024-10-09","AM6",5,6,"AM","6"
"1688","wheatsheaf","174414","2024-10-09","AM7",11,7,"AM","7"
"1689","wheatsheaf","174414","2024-10-09","AM8",11,8,"AM","8"
"1690","wheatsheaf","174414","2024-10-09","AM9",7,9,"AM","9"
"1691","wheatsheaf","174414","2024-10-09","AM10",9,10,"AM","10"
"1692","wheatsheaf","174414","2024-10-09","AM11",7,11,"AM","11"
"1693","wheatsheaf","174414","2024-10-09","PM12",7,12,"PM","24"
"1694","wheatsheaf","174414","2024-10-09","PM1",8,1,"PM","13"
"1695","wheatsheaf","174414","2024-10-09","PM2",15,2,"PM","14"
"1696","wheatsheaf","174414","2024-10-09","PM3",9,3,"PM","15"
"1697","wheatsheaf","174414","2024-10-09","PM4",25,4,"PM","16"
"1698","wheatsheaf","174414","2024-10-09","PM5",19,5,"PM","17"
"1699","wheatsheaf","174414","2024-10-09","PM6",11,6,"PM","18"
"1700","wheatsheaf","174414","2024-10-09","PM7",8,7,"PM","19"
"1701","wheatsheaf","174414","2024-10-09","PM8",8,8,"PM","20"
"1702","wheatsheaf","174414","2024-10-09","PM9",4,9,"PM","21"
"1703","wheatsheaf","174414","2024-10-09","PM10",7,10,"PM","22"
"1704","wheatsheaf","174414","2024-10-09","PM11",5,11,"PM","23"
"1705","wheatsheaf","174414","2024-10-10","AM12",1,12,"AM","0"
"1706","wheatsheaf","174414","2024-10-10","AM1",5,1,"AM","1"
"1707","wheatsheaf","174414","2024-10-10","AM2",2,2,"AM","2"
"1708","wheatsheaf","174414","2024-10-10","AM3",8,3,"AM","3"
"1709","wheatsheaf","174414","2024-10-10","AM4",4,4,"AM","4"
"1710","wheatsheaf","174414","2024-10-10","AM5",6,5,"AM","5"
"1711","wheatsheaf","174414","2024-10-10","AM6",5,6,"AM","6"
"1712","wheatsheaf","174414","2024-10-10","AM7",5,7,"AM","7"
"1713","wheatsheaf","174414","2024-10-10","AM8",2,8,"AM","8"
"1714","wheatsheaf","174414","2024-10-10","AM9",4,9,"AM","9"
"1715","wheatsheaf","174414","2024-10-10","AM10",7,10,"AM","10"
"1716","wheatsheaf","174414","2024-10-10","AM11",6,11,"AM","11"
"1717","wheatsheaf","174414","2024-10-10","PM12",12,12,"PM","24"
"1718","wheatsheaf","174414","2024-10-10","PM1",17,1,"PM","13"
"1719","wheatsheaf","174414","2024-10-10","PM2",14,2,"PM","14"
"1720","wheatsheaf","174414","2024-10-10","PM3",14,3,"PM","15"
"1721","wheatsheaf","174414","2024-10-10","PM4",15,4,"PM","16"
"1722","wheatsheaf","174414","2024-10-10","PM5",11,5,"PM","17"
"1723","wheatsheaf","174414","2024-10-10","PM6",10,6,"PM","18"
"1724","wheatsheaf","174414","2024-10-10","PM7",10,7,"PM","19"
"1725","wheatsheaf","174414","2024-10-10","PM8",7,8,"PM","20"
"1726","wheatsheaf","174414","2024-10-10","PM9",7,9,"PM","21"
"1727","wheatsheaf","174414","2024-10-10","PM10",4,10,"PM","22"
"1728","wheatsheaf","174414","2024-10-10","PM11",2,11,"PM","23"
"1729","wheatsheaf","174414","2024-10-11","AM12",3,12,"AM","0"
"1730","wheatsheaf","174414","2024-10-11","AM1",3,1,"AM","1"
"1731","wheatsheaf","174414","2024-10-11","AM2",1,2,"AM","2"
"1732","wheatsheaf","174414","2024-10-11","AM3",3,3,"AM","3"
"1733","wheatsheaf","174414","2024-10-11","AM4",3,4,"AM","4"
"1734","wheatsheaf","174414","2024-10-11","AM5",1,5,"AM","5"
"1735","wheatsheaf","174414","2024-10-11","AM6",7,6,"AM","6"
"1736","wheatsheaf","174414","2024-10-11","AM7",12,7,"AM","7"
"1737","wheatsheaf","174414","2024-10-11","AM8",9,8,"AM","8"
"1738","wheatsheaf","174414","2024-10-11","AM9",8,9,"AM","9"
"1739","wheatsheaf","174414","2024-10-11","AM10",10,10,"AM","10"
"1740","wheatsheaf","174414","2024-10-11","AM11",8,11,"AM","11"
"1741","wheatsheaf","174414","2024-10-11","PM12",16,12,"PM","24"
"1742","wheatsheaf","174414","2024-10-11","PM1",11,1,"PM","13"
"1743","wheatsheaf","174414","2024-10-11","PM2",13,2,"PM","14"
"1744","wheatsheaf","174414","2024-10-11","PM3",6,3,"PM","15"
"1745","wheatsheaf","174414","2024-10-11","PM4",10,4,"PM","16"
"1746","wheatsheaf","174414","2024-10-11","PM5",11,5,"PM","17"
"1747","wheatsheaf","174414","2024-10-11","PM6",10,6,"PM","18"
"1748","wheatsheaf","174414","2024-10-11","PM7",8,7,"PM","19"
"1749","wheatsheaf","174414","2024-10-11","PM8",5,8,"PM","20"
"1750","wheatsheaf","174414","2024-10-11","PM9",5,9,"PM","21"
"1751","wheatsheaf","174414","2024-10-11","PM10",4,10,"PM","22"
"1752","wheatsheaf","174414","2024-10-11","PM11",0,11,"PM","23"
"1753","wheatsheaf","174414","2024-10-12","AM12",3,12,"AM","0"
"1754","wheatsheaf","174414","2024-10-12","AM1",2,1,"AM","1"
"1755","wheatsheaf","174414","2024-10-12","AM2",0,2,"AM","2"
"1756","wheatsheaf","174414","2024-10-12","AM3",1,3,"AM","3"
"1757","wheatsheaf","174414","2024-10-12","AM4",1,4,"AM","4"
"1758","wheatsheaf","174414","2024-10-12","AM5",1,5,"AM","5"
"1759","wheatsheaf","174414","2024-10-12","AM6",3,6,"AM","6"
"1760","wheatsheaf","174414","2024-10-12","AM7",3,7,"AM","7"
"1761","wheatsheaf","174414","2024-10-12","AM8",7,8,"AM","8"
"1762","wheatsheaf","174414","2024-10-12","AM9",8,9,"AM","9"
"1763","wheatsheaf","174414","2024-10-12","AM10",13,10,"AM","10"
"1764","wheatsheaf","174414","2024-10-12","AM11",25,11,"AM","11"
"1765","wheatsheaf","174414","2024-10-12","PM12",11,12,"PM","24"
"1766","wheatsheaf","174414","2024-10-12","PM1",18,1,"PM","13"
"1767","wheatsheaf","174414","2024-10-12","PM2",20,2,"PM","14"
"1768","wheatsheaf","174414","2024-10-12","PM3",11,3,"PM","15"
"1769","wheatsheaf","174414","2024-10-12","PM4",13,4,"PM","16"
"1770","wheatsheaf","174414","2024-10-12","PM5",14,5,"PM","17"
"1771","wheatsheaf","174414","2024-10-12","PM6",3,6,"PM","18"
"1772","wheatsheaf","174414","2024-10-12","PM7",6,7,"PM","19"
"1773","wheatsheaf","174414","2024-10-12","PM8",6,8,"PM","20"
"1774","wheatsheaf","174414","2024-10-12","PM9",5,9,"PM","21"
"1775","wheatsheaf","174414","2024-10-12","PM10",1,10,"PM","22"
"1776","wheatsheaf","174414","2024-10-12","PM11",5,11,"PM","23"
"1777","wheatsheaf","174414","2024-10-13","AM12",7,12,"AM","0"
"1778","wheatsheaf","174414","2024-10-13","AM1",0,1,"AM","1"
"1779","wheatsheaf","174414","2024-10-13","AM2",0,2,"AM","2"
"1780","wheatsheaf","174414","2024-10-13","AM3",4,3,"AM","3"
"1781","wheatsheaf","174414","2024-10-13","AM4",0,4,"AM","4"
"1782","wheatsheaf","174414","2024-10-13","AM5",3,5,"AM","5"
"1783","wheatsheaf","174414","2024-10-13","AM6",2,6,"AM","6"
"1784","wheatsheaf","174414","2024-10-13","AM7",2,7,"AM","7"
"1785","wheatsheaf","174414","2024-10-13","AM8",10,8,"AM","8"
"1786","wheatsheaf","174414","2024-10-13","AM9",9,9,"AM","9"
"1787","wheatsheaf","174414","2024-10-13","AM10",7,10,"AM","10"
"1788","wheatsheaf","174414","2024-10-13","AM11",12,11,"AM","11"
"1789","wheatsheaf","174414","2024-10-13","PM12",7,12,"PM","24"
"1790","wheatsheaf","174414","2024-10-13","PM1",10,1,"PM","13"
"1791","wheatsheaf","174414","2024-10-13","PM2",4,2,"PM","14"
"1792","wheatsheaf","174414","2024-10-13","PM3",11,3,"PM","15"
"1793","wheatsheaf","174414","2024-10-13","PM4",6,4,"PM","16"
"1794","wheatsheaf","174414","2024-10-13","PM5",6,5,"PM","17"
"1795","wheatsheaf","174414","2024-10-13","PM6",10,6,"PM","18"
"1796","wheatsheaf","174414","2024-10-13","PM7",7,7,"PM","19"
"1797","wheatsheaf","174414","2024-10-13","PM8",2,8,"PM","20"
"1798","wheatsheaf","174414","2024-10-13","PM9",6,9,"PM","21"
"1799","wheatsheaf","174414","2024-10-13","PM10",1,10,"PM","22"
"1800","wheatsheaf","174414","2024-10-13","PM11",1,11,"PM","23"
"1801","wheatsheaf","174414","2024-10-15","AM12",2,12,"AM","0"
"1802","wheatsheaf","174414","2024-10-15","AM1",2,1,"AM","1"
"1803","wheatsheaf","174414","2024-10-15","AM2",1,2,"AM","2"
"1804","wheatsheaf","174414","2024-10-15","AM3",3,3,"AM","3"
"1805","wheatsheaf","174414","2024-10-15","AM4",1,4,"AM","4"
"1806","wheatsheaf","174414","2024-10-15","AM5",3,5,"AM","5"
"1807","wheatsheaf","174414","2024-10-15","AM6",1,6,"AM","6"
"1808","wheatsheaf","174414","2024-10-15","AM7",5,7,"AM","7"
"1809","wheatsheaf","174414","2024-10-15","AM8",7,8,"AM","8"
"1810","wheatsheaf","174414","2024-10-15","AM9",4,9,"AM","9"
"1811","wheatsheaf","174414","2024-10-15","AM10",7,10,"AM","10"
"1812","wheatsheaf","174414","2024-10-15","AM11",6,11,"AM","11"
"1813","wheatsheaf","174414","2024-10-15","PM12",11,12,"PM","24"
"1814","wheatsheaf","174414","2024-10-15","PM1",8,1,"PM","13"
"1815","wheatsheaf","174414","2024-10-15","PM2",5,2,"PM","14"
"1816","wheatsheaf","174414","2024-10-15","PM3",10,3,"PM","15"
"1817","wheatsheaf","174414","2024-10-15","PM4",9,4,"PM","16"
"1818","wheatsheaf","174414","2024-10-15","PM5",7,5,"PM","17"
"1819","wheatsheaf","174414","2024-10-15","PM6",10,6,"PM","18"
"1820","wheatsheaf","174414","2024-10-15","PM7",1,7,"PM","19"
"1821","wheatsheaf","174414","2024-10-15","PM8",4,8,"PM","20"
"1822","wheatsheaf","174414","2024-10-15","PM9",4,9,"PM","21"
"1823","wheatsheaf","174414","2024-10-15","PM10",5,10,"PM","22"
"1824","wheatsheaf","174414","2024-10-15","PM11",4,11,"PM","23"
"1825","wheatsheaf","174414","2024-10-16","AM12",2,12,"AM","0"
"1826","wheatsheaf","174414","2024-10-16","AM1",2,1,"AM","1"
"1827","wheatsheaf","174414","2024-10-16","AM2",0,2,"AM","2"
"1828","wheatsheaf","174414","2024-10-16","AM3",1,3,"AM","3"
"1829","wheatsheaf","174414","2024-10-16","AM4",6,4,"AM","4"
"1830","wheatsheaf","174414","2024-10-16","AM5",4,5,"AM","5"
"1831","wheatsheaf","174414","2024-10-16","AM6",4,6,"AM","6"
"1832","wheatsheaf","174414","2024-10-16","AM7",14,7,"AM","7"
"1833","wheatsheaf","174414","2024-10-16","AM8",10,8,"AM","8"
"1834","wheatsheaf","174414","2024-10-16","AM9",15,9,"AM","9"
"1835","wheatsheaf","174414","2024-10-16","AM10",5,10,"AM","10"
"1836","wheatsheaf","174414","2024-10-16","AM11",6,11,"AM","11"
"1837","wheatsheaf","174414","2024-10-16","PM12",14,12,"PM","24"
"1838","wheatsheaf","174414","2024-10-16","PM1",14,1,"PM","13"
"1839","wheatsheaf","174414","2024-10-16","PM2",12,2,"PM","14"
"1840","wheatsheaf","174414","2024-10-16","PM3",13,3,"PM","15"
"1841","wheatsheaf","174414","2024-10-16","PM4",23,4,"PM","16"
"1842","wheatsheaf","174414","2024-10-16","PM5",7,5,"PM","17"
"1843","wheatsheaf","174414","2024-10-16","PM6",12,6,"PM","18"
"1844","wheatsheaf","174414","2024-10-16","PM7",10,7,"PM","19"
"1845","wheatsheaf","174414","2024-10-16","PM8",13,8,"PM","20"
